#TYPE System.Management.Automation.PSCustomObject
"OSSize","UPDSize","Billing","FileVM","MAC","HeartBeat","CPUCount","NettoBackupSize","Tier2Size","OSType","NettoTier3Size","SubscriptionID","NettoFailedSize","FailedSize","NettoVSSSize","Environment","Memory","IaaS","OSName","HWProfile","NettoTier2Size","NettoTier1Size","KvK","Computername","NettoOSSize","NettoUPDSize","Status","ReportFaillure","BackupSize","MachineMetricsDate","DifferencingFound","VMName","VSSSize","Tier1Size","TotalSize","Tier3Size","CreatedTimestamp","IaaSMetricsDate","VMId","PartitionKey","RowKey","TableTimestamp","Etag","Datum"
"2","0","Non-billable","False","001DD8B73BD6","","1","0","0","Other","0","75700cd5-893e-4f68-ada7-50ef4668acc6","0","0","0","CS","1792","ITON","Unknown","A1 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","dm2016-fw1","0","0","2","0","1/28/2018 10:06:27 PM","2018-01-28","0f2f21e6-6dae-4961-a8a6-55d0b634385a","","38958e3b-534d-44ae-bdf9-76cc3d6fcca0","1/28/2018 10:06:27 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A27.8034326Z'""","20180128"
"21","0","Non-billable","True","001DD8B73BCB","","2","0","3","Windows","0","1804f16f-07d0-45ab-95f6-fd2445f55825","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","dm2016-fs1","0","0","24","0","1/28/2018 10:07:59 PM","2018-01-28","d9e241bb-8b3c-4ff8-8ce8-84d5f829a125","","317c6524-0020-4fba-8bf7-23035d837df3","1/28/2018 10:07:59 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A59.4395193Z'""","20180128"
"25","0","Billable","False","001DD8B73BE4","","2","0","0","Windows","0","1804f16f-07d0-45ab-95f6-fd2445f55825","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","dm2016-nps2","0","0","25","0","1/28/2018 10:06:35 PM","2018-01-28","1eb6cab1-bf70-4b6c-9475-df0f60875c23","","4f6407f1-fd12-4e09-a4eb-43e9ddbdbc41","1/28/2018 10:06:34 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A34.9817832Z'""","20180128"
"7","0","Non-billable","False","001DD8B73BBF","","8","0","0","Windows","0","938696dd-2f3e-45ef-93cb-06e5beb0a7a0","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","","","0","0","Running","True","0","2018-01-20","True","bmb-rdsh1","0","0","32","0","1/28/2018 10:06:52 PM","2018-01-28","49fcf43e-2191-46db-a420-d3855f64f796","","a2b3f538-6692-43bf-aad8-ffd7516042e9","1/28/2018 10:06:52 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A52.8307913Z'""","20180128"
"20","0","Non-billable","False","001DD8B73BDD","","2","0","0","Windows","0","1804f16f-07d0-45ab-95f6-fd2445f55825","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","dm2016-rash11","0","0","20","0","1/28/2018 10:06:49 PM","2018-01-28","4294ae68-440e-485c-9e41-cfbc6a2e6e2d","","23985505-ef91-4d6d-9ea1-b156c0b1140a","1/28/2018 10:06:49 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A49.1864386Z'""","20180128"
"23","0","Non-billable","False","001DD8B73BD5","","8","0","0","Windows","0","1804f16f-07d0-45ab-95f6-fd2445f55825","0","0","0","CS","28672","ITON","Windows Server 2016 Datacenter","D4 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","dm2016-rdsh10","0","0","23","0","1/28/2018 10:07:59 PM","2018-01-28","db6816e2-c13c-4c70-9c22-cce79a7c17b6","","5669b47c-973b-444b-912b-86951477ac22","1/28/2018 10:07:59 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A59.9929097Z'""","20180128"
"2","0","Non-billable","False","001DD8B73BE9","","1","0","0","Other","0","75700cd5-893e-4f68-ada7-50ef4668acc6","0","0","0","CS","1792","ITON","Unknown","A1 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","ydssp-fw1","0","0","2","0","1/28/2018 10:07:08 PM","2018-01-28","723bdd74-376e-4b45-a5d2-3f99d4f42329","","6666b48a-61a4-420d-800a-25e6c6949733","1/28/2018 10:07:08 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A08.8028717Z'""","20180128"
"24","0","Non-billable","False","001DD8B73B92","","8","0","0","Windows","0","71f69c43-696d-4f08-aed9-f42a5216649b","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","ior-rash5","0","0","24","0","1/28/2018 10:06:58 PM","2018-01-28","56a75f56-3e10-4aa2-ac5b-34b6b0d85c07","","f067858f-4233-49c0-907b-9685a5848964","1/28/2018 10:06:58 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A58.5481855Z'""","20180128"
"28","0","Non-billable","False","001DD8B73BBE","","2","0","0","Windows","0","938696dd-2f3e-45ef-93cb-06e5beb0a7a0","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","bmb-isup1","0","0","28","0","1/28/2018 10:06:25 PM","2018-01-28","08dd8c1b-2a3a-4045-8d62-9b535206a5cf","","725aced8-9b49-4474-9d37-d678350d0e73","1/28/2018 10:06:25 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A25.453272Z'""","20180128"
"25","0","Non-billable","False","001DD8B73BE5","","2","0","0","Windows","0","1804f16f-07d0-45ab-95f6-fd2445f55825","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","dm2016-rdsh99","0","0","25","0","1/28/2018 10:07:47 PM","2018-01-28","c548956e-76ec-4284-8be7-b97670544b73","","7590edd3-11e9-4a3a-a96b-5e4b441db286","1/28/2018 10:07:47 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A47.4370017Z'""","20180128"
"18","0","Billable","False","001DD8B73BA1","","2","0","0","Windows","0","75700cd5-893e-4f68-ada7-50ef4668acc6","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","tn2016-nps2","0","0","18","0","1/28/2018 10:07:51 PM","2018-01-28","c9731e1f-d906-49d4-b9d8-41932221bfa8","","2f964d65-9074-435b-8110-ba94a47331fd","1/28/2018 10:07:51 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A51.5184657Z'""","20180128"
"23","0","Non-billable","False","001DD8B73BD1","","2","0","0","Windows","0","1804f16f-07d0-45ab-95f6-fd2445f55825","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","","","0","0","Running","True","0","2018-01-20","True","dm2016-mgt1","0","0","38","0","1/28/2018 10:06:56 PM","2018-01-28","526d1b05-4c57-4d61-a1f2-bdda1ee18fdf","","e33c9256-f364-433d-883d-9091b29362fc","1/28/2018 10:06:56 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A56.2631752Z'""","20180128"
"20","0","Non-billable","False","001DD8B73BAF","","2","0","1","Windows","0","938696dd-2f3e-45ef-93cb-06e5beb0a7a0","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","bmb-adds2","0","0","21","0","1/28/2018 10:06:54 PM","2018-01-28","4dfd038f-420c-407d-8391-a7b4626f9946","","6295df65-f604-4b9c-b16f-f72c2ab15ce1","1/28/2018 10:06:54 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A54.6592009Z'""","20180128"
"1","0","Non-billable","False","001DD8B73B82","","1","0","0","Other","0","75700cd5-893e-4f68-ada7-50ef4668acc6","0","0","0","CS","1792","ITON","Unknown","A1","0","0","","","0","0","Running","False","0","2018-01-20","False","kaseya-fw1","0","0","1","0","1/28/2018 10:08:06 PM","2018-01-28","e86d9ad3-940c-4919-85c2-5a75131a06b3","","bbd3421f-a32d-4c3e-8a40-9a515d04898a","1/28/2018 10:08:06 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A06.9693536Z'""","20180128"
"19","0","Non-billable","False","001DD8B73BDE","","2","0","0","Windows","0","1804f16f-07d0-45ab-95f6-fd2445f55825","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","dm2016-rdgw3","0","0","19","0","1/28/2018 10:06:40 PM","2018-01-28","2e2ec492-55ac-48ef-a62f-7a912acffc06","","fbe48cb1-cd12-4102-89ea-1b20e81d7fe7","1/28/2018 10:06:41 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A41.0202884Z'""","20180128"
"22","0","Non-billable","False","001DD8B73B8C","","2","0","0","Windows","0","71f69c43-696d-4f08-aed9-f42a5216649b","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","ior-prxy1","0","0","21","0","1/28/2018 10:07:36 PM","2018-01-28","af67bed7-a166-4e09-94d7-0b50f4f0e0a7","","e56cec06-433e-46af-8e41-21acec351177","1/28/2018 10:07:36 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A36.7304527Z'""","20180128"
"15","0","Non-billable","False","001DD8B73BC0","","2","0","0","Windows","0","938696dd-2f3e-45ef-93cb-06e5beb0a7a0","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","","","0","0","Running","True","0","2018-01-20","True","bmb-rdsh81","0","0","41","0","1/28/2018 10:07:28 PM","2018-01-28","9d1a81de-2bad-411e-9bfe-cfea36bdf81e","","8a523560-aa41-44fd-ab25-504120335ab4","1/28/2018 10:07:28 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A28.9601094Z'""","20180128"
"20","0","Non-billable","False","001DD8B73B86","","2","0","0","Windows","0","71f69c43-696d-4f08-aed9-f42a5216649b","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","ior-rdgw1","0","0","19","0","1/28/2018 10:07:10 PM","2018-01-28","7564d091-376b-496a-92cb-d0226fac9b41","","3d476198-821d-4436-a59c-40a2b5b82d7b","1/28/2018 10:07:10 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A10.1631777Z'""","20180128"
"24","0","Non-billable","False","001DD8B73BD8","","2","0","0","Windows","0","1804f16f-07d0-45ab-95f6-fd2445f55825","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","dm2016-rdgw2","0","0","24","0","1/28/2018 10:06:23 PM","2018-01-28","057e8e3e-adaa-4a62-b245-4f1882036550","","a6e2b919-ef29-4fd2-a1e5-df66af881578","1/28/2018 10:06:23 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A23.6848488Z'""","20180128"
"20","0","Non-billable","False","001DD8B73BBC","","2","0","0","Windows","0","938696dd-2f3e-45ef-93cb-06e5beb0a7a0","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","bmb-rdgw1","0","0","20","0","1/28/2018 10:06:34 PM","2018-01-28","1d2043ce-d688-4865-a7ea-108e4d151713","","4361026c-d7a8-46f6-827b-2221f0e697d4","1/28/2018 10:06:34 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A34.4322498Z'""","20180128"
"24","0","Non-billable","False","001DD8B73BDA","","2","0","0","Windows","0","1804f16f-07d0-45ab-95f6-fd2445f55825","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","dm2016-prxy1","0","0","24","0","1/28/2018 10:07:49 PM","2018-01-28","c6453b55-9c8b-4d74-b0b4-70c1c4ff02d7","","a22d3a7d-684e-463b-88ef-1490fa86263a","1/28/2018 10:07:49 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A49.1132046Z'""","20180128"
"27","0","Non-billable","False","001DD8B73BCD","","2","0","0","Windows","0","1804f16f-07d0-45ab-95f6-fd2445f55825","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","dm2016-isup1","0","0","27","0","1/28/2018 10:06:49 PM","2018-01-28","435dc7f7-7402-476d-8a91-f2eb76b74e20","","48ff30a5-c6d4-49e1-bcfb-819286cfa41a","1/28/2018 10:06:49 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A49.8611755Z'""","20180128"
"5","0","Billable","False","00155D038D3F","","4","0","66","Windows","0","75700cd5-893e-4f68-ada7-50ef4668acc6","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","Other","0","0","","","0","0","Running","True","0","2018-01-20","True","kaseyatest01","0","0","468","0","1/28/2018 10:07:59 PM","2018-01-28","da00e4a1-63cd-48dc-b5e3-cbf8959d9059","","77d71580-f818-4612-a0de-8a06e452564a","1/28/2018 10:07:59 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A59.5736143Z'""","20180128"
"1","0","Non-billable","False","001DD8B73B77","","1","0","0","Other","0","71f69c43-696d-4f08-aed9-f42a5216649b","0","0","0","CS","1792","ITON","Unknown","A1","0","0","","","0","0","Running","False","0","2018-01-20","False","ior-fw1","0","0","1","0","1/28/2018 10:08:08 PM","2018-01-28","ec6d3e08-a1fb-4512-a7f6-a5a80ec9eb8a","","5fd490e6-6957-4ef3-bb20-f7b126456311","1/28/2018 10:08:08 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A08.4025224Z'""","20180128"
"20","0","Non-billable","True","001DD8B73BB7","","4","0","12","Windows","0","938696dd-2f3e-45ef-93cb-06e5beb0a7a0","0","0","0","CS","7168","ITON","Windows Server 2012 R2 Datacenter","A3 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","bmb-fs1","0","0","43","10","1/28/2018 10:06:23 PM","2018-01-28","0525102a-471b-46a8-ad8f-3740f3581c97","","9acc86ef-f1ba-49a5-ad90-e852292ef0db","1/28/2018 10:06:23 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A23.5417471Z'""","20180128"
"26","0","Billable","False","001DD8B73BD9","","2","0","0","Windows","0","1804f16f-07d0-45ab-95f6-fd2445f55825","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","dm2016-nps1","0","0","25","0","1/28/2018 10:08:11 PM","2018-01-28","f2a9b477-5d84-46f4-9bbb-481f0d88b742","","d94e07b4-5af9-4d98-8b5f-ee43216f566c","1/28/2018 10:08:11 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A11.9565076Z'""","20180128"
"35","0","Non-billable","False","001DD8B73B7D","","2","0","0","Windows","0","71f69c43-696d-4f08-aed9-f42a5216649b","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-20","False","ior-mgts1","0","0","35","0","1/28/2018 10:06:49 PM","2018-01-28","42dec454-6008-4a01-81f2-c7af68f99e59","","738c9539-1a6d-44a2-9d0d-ef1b9874300b","1/28/2018 10:06:49 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A49.7300838Z'""","20180128"
"18","0","Billable","False","001DD8B73BEF","","2","0","0","Windows","0","cf5bbf0f-7272-45dc-8433-24506b88d752","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","","","0","0","Running","False","0","2018-01-15","False","ydssp-sql2","0","0","18","0","1/23/2018 10:11:34 PM","2018-01-23","effd4702-7404-4251-b056-bde210287b2c","","d235b093-7f36-4d3e-b64b-c5ce9cac49e4","1/23/2018 10:11:35 PM +00:00","W/""datetime'2018-01-23T22%3A11%3A35.1565922Z'""","20180123"
"21","0","Non-billable","False","001DD8B72750","","2","0","0","Windows","0","af547fd8-8733-462b-b675-795dddb9d93e","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","6079119","SPORTL-RDGW2","16.47","0","Running","False","0","2018-01-27","False","sportl-rdgw2","0","0","20","0","1/28/2018 10:08:12 PM","2018-01-28","f3b3ced6-e838-4410-bdfb-de1001c4cd60","06079119-0000-0000-0000-000000000000","7349fd4b-300e-4066-bc2a-965524063619","1/28/2018 10:08:12 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A12.3853843Z'""","20180128"
"24","0","Non-billable","False","001DD8B72742","","2","0","0","Windows","0","af547fd8-8733-462b-b675-795dddb9d93e","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","6079119","SPORTL-RDCB1","19.71","0","Running","False","0","2018-01-27","False","sportl-rdcb1","0","0","24","0","1/28/2018 10:07:01 PM","2018-01-28","5e72fed2-a0e8-4d1d-8900-d5adb3342999","06079119-0000-0000-0000-000000000000","994bbb75-1ee7-44e9-b084-2e5b9d4da81d","1/28/2018 10:07:01 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A01.99307Z'""","20180128"
"37","0","Non-billable","False","001DD8B72863","","8","0","0","Windows","0","af547fd8-8733-462b-b675-795dddb9d93e","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","6079119","SPORTL-RDSH3","36.8","0","Running","False","0","2018-01-27","False","sportl-rdsh3","0","0","37","0","1/28/2018 10:06:26 PM","2018-01-28","0b3c952c-d9d6-4174-abd1-a416c5bbf412","06079119-0000-0000-0000-000000000000","057e5bef-a6de-45b5-ad1d-e795a3ff0caf","1/28/2018 10:06:26 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A26.8626521Z'""","20180128"
"42","0","Non-billable","False","001DD8B7274A","","2","0","1","Windows","0","af547fd8-8733-462b-b675-795dddb9d93e","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","1.05","0","6079119","SPORTL-ADDS1","22.94","0","Running","False","0","2018-01-27","False","sportl-adds1","0","0","43","0","1/28/2018 10:06:54 PM","2018-01-28","4c1a894c-8062-4609-98a7-abe47e8d9d9e","06079119-0000-0000-0000-000000000000","fae6e807-8760-43d1-9956-155dea703427","1/28/2018 10:06:54 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A54.1047043Z'""","20180128"
"40","180","Non-billable","True","001DD8B72741","","4","18.92","1545","Windows","0","af547fd8-8733-462b-b675-795dddb9d93e","0","0","49.79","CS","7168","ITON","Windows Server 2012 R2 Datacenter","A3 - Gen2","1138.65","0","6079119","SPORTL-FS1","20.73","132.5","Running","False","19","2018-01-27","False","sportl-fs1","117","0","1604","0","1/28/2018 10:06:24 PM","2018-01-28","07a797e3-98da-45bf-b284-12696c12b2f0","06079119-0000-0000-0000-000000000000","f07fdbaa-424d-4c07-b921-ddf4efcef104","1/28/2018 10:06:24 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A24.7787793Z'""","20180128"
"1","0","Non-billable","False","001DD8B735E7","","1","0","0","Other","0","af547fd8-8733-462b-b675-795dddb9d93e","0","0","0","CS","1792","ITON","Unknown","A1","0","0","6079119","","0","0","Running","False","0","2018-01-20","False","sportl-fw1","0","0","1","0","1/28/2018 10:07:32 PM","2018-01-28","a7f3b581-d2b2-4818-a7e7-8621554aeea0","06079119-0000-0000-0000-000000000000","91671578-eb8f-4e0b-80aa-097145c0ae44","1/28/2018 10:07:32 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A32.3952924Z'""","20180128"
"38","0","Non-billable","False","001DD8B73756","","2","0","0","Windows","0","af547fd8-8733-462b-b675-795dddb9d93e","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","6079119","SPORTL-RDSH81","34.78","0","Running","False","0","2018-01-27","False","sportl-rdsh81","0","0","37","0","1/28/2018 10:06:52 PM","2018-01-28","49d28453-9e66-4162-8baf-b3153bc34f49","06079119-0000-0000-0000-000000000000","c6988a8e-f76a-4d5c-909a-d0960b4f4f44","1/28/2018 10:06:52 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A52.582613Z'""","20180128"
"26","0","Non-billable","False","001DD8B73757","","2","0","0","Windows","0","af547fd8-8733-462b-b675-795dddb9d93e","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","6079119","SPORTL-RDSH91","34.54","0","Running","True","0","2018-01-27","True","sportl-rdsh91","0","0","54","0","1/28/2018 10:08:09 PM","2018-01-28","efa5c51a-75a8-4cfb-886c-41f64619e2dc","06079119-0000-0000-0000-000000000000","c27cfabf-fd89-4951-9c2a-279449f47238","1/28/2018 10:08:09 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A09.9986116Z'""","20180128"
"19","0","Non-billable","False","001DD8B72751","","2","0","0","Windows","0","af547fd8-8733-462b-b675-795dddb9d93e","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","6079119","SPORTL-MFA1","15.6","0","Running","False","0","2018-01-27","False","sportl-mfa1","0","0","19","0","1/28/2018 10:06:38 PM","2018-01-28","273ed9c4-6b0b-4380-8f20-3fdf32093290","06079119-0000-0000-0000-000000000000","f9b866d9-df18-4026-a85a-bce2903b7d4c","1/28/2018 10:06:38 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A38.1638597Z'""","20180128"
"73","0","Non-billable","True","001DD8B73474","","2","1551.55","5","Windows","0","af547fd8-8733-462b-b675-795dddb9d93e","0","0","0","CS","7168","ITON","Windows Server 2016 Datacenter","D2 - Gen2","1.13","0","6079119","SPORTL-DPM1","42.43","0","Running","False","1854","2018-01-27","False","sportl-dpm1","0","0","1933","0","1/28/2018 10:06:55 PM","2018-01-28","4ea0776e-882d-4d18-bbf0-f05368e8ffa8","06079119-0000-0000-0000-000000000000","7bdfe556-9900-4c15-9d3e-5b0a9582bff3","1/28/2018 10:06:54 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A54.9193811Z'""","20180128"
"27","0","Non-billable","False","001DD8B72747","","2","0","3","Windows","0","af547fd8-8733-462b-b675-795dddb9d93e","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","3.69","0","6079119","SPORTL-ISUP1","24.82","0","Running","False","0","2018-01-27","False","sportl-isup1","0","0","30","0","1/28/2018 10:08:09 PM","2018-01-28","ef9e7fa6-a84e-4a5f-913c-e1d322a6d4d4","06079119-0000-0000-0000-000000000000","cee36f4e-722f-46ff-942f-3239bc6fd338","1/28/2018 10:08:09 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A09.5853199Z'""","20180128"
"41","0","Non-billable","False","001DD8B72740","","2","0","121","Windows","0","af547fd8-8733-462b-b675-795dddb9d93e","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","38.94","0","6079119","SPORTL-SQL1","26.38","0","Running","False","0","2018-01-27","False","sportl-sql1","0","0","162","0","1/28/2018 10:06:55 PM","2018-01-28","51134a09-6610-41a6-b437-e30f90b26e10","06079119-0000-0000-0000-000000000000","69a8b4a4-4068-437c-b8fd-2d115d718ccf","1/28/2018 10:06:55 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A55.4906652Z'""","20180128"
"18","0","Non-billable","False","001DD8B72743","","2","0","0","Windows","0","af547fd8-8733-462b-b675-795dddb9d93e","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","6079119","SPORTL-RDGW1","14.88","0","Running","False","0","2018-01-27","False","sportl-rdgw1","0","0","18","0","1/28/2018 10:07:17 PM","2018-01-28","890474d4-c441-4145-b995-f7293fd7120c","06079119-0000-0000-0000-000000000000","f9309eaa-056f-4c23-a6ef-5832c3a6eb12","1/28/2018 10:07:17 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A17.0923839Z'""","20180128"
